"mean","sd","50%","2.5%","97.5%"
0.679800354047609,0.00572673616869064,0.679766157428391,0.668408841876772,0.691042468726213
0.679737642187069,0.00573646537707727,0.679621842428405,0.6682288728047,0.691050095202965
0.67905512268856,0.00592681024430019,0.678924111912417,0.66734832687593,0.690648762021558
0.679156654060665,0.00588894529477807,0.679265767645544,0.667815177441056,0.690373193817714
0.678440212041915,0.00581569243835697,0.678490746758415,0.666809266537995,0.689162945038471
0.678120363517189,0.00564909547218582,0.6783893958035,0.667022336326479,0.68898310543205
0.677860205736665,0.00572998604731106,0.67775721689044,0.667303303552944,0.689437370509911
0.677694049206766,0.00594392732554153,0.677302703955117,0.666747240765058,0.689389469081359
0.676945552539037,0.00576339851081302,0.676871941515339,0.666406977198172,0.688442782681943
0.676803854417523,0.00575233437104497,0.676827679369845,0.665206922267222,0.68807178493642
0.676418414577502,0.0057969901313567,0.676609660901471,0.664784136608743,0.687711285332445
0.676257610450298,0.00575388852984534,0.67615965530679,0.665106500540827,0.687374555388796
0.675881983503694,0.00565833009175452,0.675954284470857,0.664824960968436,0.68726577463616
0.675680217485665,0.00602659345556781,0.675635722596279,0.664123062392573,0.687386303012376
0.67542628664028,0.00568971029737492,0.675417731361433,0.663839998585193,0.685806030000287
0.674867340942956,0.00589047255029047,0.675018456849534,0.662742242242105,0.686282350688927
0.674587744888071,0.00578703504316611,0.674524023402175,0.663465935645254,0.686172033771253
0.674510070461354,0.00572473598874001,0.674550681464456,0.663300033672264,0.685404225128049
0.674399300357928,0.00563040994426439,0.674317484546345,0.663828918289445,0.685750372701197
0.67395102711818,0.00569982090138634,0.673869371972386,0.662785864737562,0.68543037112348
0.673507762495635,0.00580848936862669,0.673446035686947,0.66200305386462,0.685220357182628
0.673185779174627,0.00546120131092839,0.673319293729509,0.661478784622008,0.683320440417449
0.673035697717726,0.00570994397959327,0.672957276922172,0.662325412241811,0.684356314108711
0.672773592231485,0.00579534552760302,0.672952622457004,0.661202586779797,0.684637844411885
0.672533633466983,0.00576012264067167,0.672549498324955,0.661004459586902,0.683923228763393
0.672602868692011,0.00579018658790494,0.672772717499183,0.661293916480691,0.683691566988659
0.672238862298822,0.00585782888502737,0.672305989485516,0.660767925829681,0.683728285502144
0.671771973697885,0.00561961743980178,0.671847885561441,0.661311836297125,0.683280182161049
0.671326301070002,0.00574416081839335,0.671379111367437,0.659609908329901,0.68270140734712
0.671570947205476,0.00568730344707529,0.67140486192322,0.660700767146764,0.682868533076604
0.67121922351742,0.00557170521623582,0.671211975887068,0.659804437914321,0.68187516225917
0.671250319652063,0.00549052896331979,0.671137367833599,0.661096907140442,0.682090106066058
0.670624714035895,0.00565644695360185,0.670612905143878,0.6595639766102,0.681962348543066
0.670635182362428,0.00575145411113286,0.670333171116581,0.66024793259867,0.682301225981327
0.670301832049065,0.00535350108660146,0.670118463628963,0.659849441676422,0.68059159194551
0.670261421079218,0.00551488982238622,0.670366882189594,0.659141380150102,0.680786524922199
0.669934482443393,0.0054725437560393,0.669905503475991,0.659322200525003,0.680835259685194
0.669742182314104,0.00548707511123898,0.66959601210835,0.658831726138433,0.680565640034497
0.669224054085321,0.00562434053183115,0.669477426379123,0.657931154439906,0.680438874956565
0.669103180120655,0.00560013309585826,0.669203548703024,0.658464010064279,0.679738010337852
0.669049528504486,0.00554235557722214,0.669093188249295,0.658117734702539,0.679589668470916
0.668564703282818,0.00567118057204255,0.668609791893797,0.657660006134951,0.679408247768647
0.668511081684141,0.00536005490708924,0.668441437685683,0.658028166076811,0.678536404542321
0.668329357879656,0.00560227704905034,0.66824816922474,0.657361159673128,0.678520190467131
0.668245293611331,0.00558235298852587,0.668336684259114,0.657818591357439,0.67938940491761
0.667838091219784,0.00590278208811928,0.667791424681725,0.656126808023218,0.679315133846574
0.667714219295684,0.00579164992009322,0.667677163921065,0.656618577480688,0.678561040818526
0.667923378836554,0.00540133078619886,0.668007225156508,0.657256050606299,0.678479233041074
0.667548607268374,0.00567749493187346,0.667438032882699,0.655971751881793,0.678232277893425
0.667358037897752,0.00573748002513219,0.667349709878085,0.656141907483105,0.678241106686161
0.667116307697228,0.0054540910679009,0.666985238177354,0.656590244637449,0.678257023350828
0.66655300620619,0.00568476960731122,0.66653233338599,0.655224172375333,0.677062960829889
0.66688704251839,0.00566029397842575,0.667028056136578,0.655597171327931,0.677511587748506
0.666703199712859,0.00552304627379631,0.666893167478672,0.655414820275902,0.676721350400506
0.666321757928567,0.0056873524636928,0.666302622410529,0.655601640808081,0.677528076111154
0.665963936007782,0.00539448049929271,0.66601897347421,0.655736866692302,0.676655513062365
0.666340116997331,0.0055256462144777,0.666521736463682,0.655038993867377,0.677232403938802
0.665982573440158,0.00545929088431247,0.665857863610308,0.65625533330323,0.676060796188266
0.665922874904979,0.00547966926339752,0.665719600806493,0.655570005615157,0.676335245437789
0.665725965192442,0.00551614840567224,0.665823196865159,0.654947256884485,0.676144273772859
0.665410741049145,0.00561110581791296,0.665556305173336,0.654534107489754,0.676350629477312
0.665248832213407,0.00550431604678552,0.665376757136025,0.655075029275978,0.676100076148895
0.664819298701904,0.00554923717780239,0.664792637166813,0.6545119756873,0.676064733736104
0.665162152092825,0.00568192836715202,0.665072546537997,0.654156495030443,0.676607516183315
0.664628568711142,0.00556684334139986,0.664616854778629,0.653410272956764,0.675742356727338
0.664598173080905,0.00541669426485566,0.664824589304908,0.653245270652426,0.675209722562902
0.664289064513964,0.0056235692379801,0.664414497948872,0.653059295974053,0.675196428691363
0.663945544018582,0.00552539597539481,0.663958692541547,0.653281493885888,0.674992915697561
0.663889300226248,0.00552763649449946,0.664161305114865,0.653213461166123,0.67444222211702
0.663869556230828,0.00522973784820553,0.664150400321464,0.653498715462428,0.673781387651348
0.663792067877321,0.00561035013926835,0.663818637104241,0.653230938775608,0.674535547777301
0.663605782562694,0.00560676000442657,0.663509732502047,0.65281571972854,0.67448294877778
0.663570768501614,0.00540255849318277,0.663724411150177,0.65259707213299,0.673807413167033
0.663310883045724,0.00555939677179648,0.663441289899382,0.652060281219454,0.674812008304187
0.663111094691784,0.00522457891139189,0.6632211090584,0.652940295265362,0.673634313896489
0.6628762390931,0.00553347865498918,0.663078659430639,0.651604829721058,0.673528801915692
0.662972773461386,0.00567687614492118,0.662853839418,0.652357538533091,0.674839486946515
0.662843697908602,0.00569457831659193,0.662890965496099,0.651602171548389,0.673967248721306
0.662509920618241,0.00559536836751924,0.662459794628836,0.651606063946623,0.673696309776438
0.6623858478919,0.00544418000122696,0.662228391446061,0.651746118880135,0.673521836031477
0.66216104582654,0.00552606157621553,0.662095109470237,0.65156052951869,0.673384819183978
0.662199590794816,0.00563725813544806,0.662218027239157,0.651019225151517,0.673088968646457
0.662184803147394,0.00542967276785042,0.662077445358318,0.652017573574758,0.673227833661387
0.661688597951774,0.00558900563447738,0.661520323399161,0.650813042726624,0.672162606986636
0.661945249614818,0.00547257823938635,0.66213060317133,0.650711668161705,0.672826617239448
0.661477065646492,0.00529944729914844,0.661222820375352,0.651533227496864,0.672167211632429
0.661332031060642,0.00564689203807508,0.66136534781148,0.650470623143149,0.672136200096264
0.661495844685832,0.00540580044420128,0.661538529309031,0.650266100707686,0.672074577516657
0.661205866218731,0.00556477891347069,0.661088997002834,0.650747052631407,0.672149679219942
0.661771219697776,0.00522316470526706,0.661710046695419,0.651170387712755,0.671783763298091
0.66089896427438,0.00540836547405782,0.660994507662092,0.650531625829346,0.671438297004427
0.660587325923676,0.0056013328462318,0.66065223299857,0.649403658695417,0.671355511277326
0.660464504019408,0.0055085764539255,0.660503436179524,0.649969142431922,0.671148565733324
0.660373643563565,0.00544947237565195,0.660314683836522,0.649915864808221,0.67127809892405
0.660555383968861,0.00550328659121864,0.660521834646136,0.650544693678085,0.67164177545476
0.660196516593142,0.00540466544615302,0.659945089568988,0.649936067884978,0.6706340560902
0.659933441674958,0.00557624980579276,0.659897815597439,0.649192894528841,0.671310199624215
0.660185497599889,0.00540261764125459,0.660036830445963,0.649887515030341,0.670791741549101
0.659683423284439,0.00565228290716202,0.659714241458559,0.648782777545115,0.671365066628586
0.660057085982504,0.00536651260885923,0.660156302047683,0.649350097651856,0.670446510707109
0.659700633570359,0.00536089810057407,0.659894876271047,0.648610908388124,0.669445666193312
0.65959863171176,0.00561159690617336,0.659591349062782,0.648285693670486,0.670371188318781
0.659403950726585,0.00550089165227632,0.65943804266085,0.64874551422972,0.670459979303342
0.659553670382068,0.00546921968849915,0.659436044211831,0.648302007351562,0.670023006083004
0.65929266122261,0.00537946590186762,0.659120684467726,0.648378148233261,0.669898868873707
0.659166551829727,0.005422595939922,0.659196261878608,0.648251203189616,0.669932700189526
0.658906718187503,0.00547133522532207,0.65883497153503,0.648086672508051,0.669467007327199
0.658866482048853,0.0055670286959327,0.659163236125195,0.647427549929245,0.669093041394506
0.658914151920428,0.00542711438279772,0.658817727860483,0.648088766899479,0.669544009040557
0.658798863292372,0.00553463482300797,0.658836103903452,0.648007143754474,0.670384700412597
0.658248274092051,0.00540573297884365,0.658276954421397,0.647673804592602,0.669211672511553
0.658457433517591,0.00550517059360848,0.658668387092594,0.647022680279324,0.669101806793516
0.658398898644031,0.00562452081910701,0.658329235736291,0.647515246682323,0.669562325315807
0.658165017612974,0.00535970121836193,0.658373096341358,0.647897944849176,0.668599289681941
0.658053566930291,0.00548632953372708,0.65801331960937,0.647140831443689,0.668192899314187
0.657723749898584,0.00550776150961205,0.657740702146004,0.64710140734037,0.668197657599694
0.657658506690855,0.00543802063621961,0.657701220758249,0.646637994642291,0.668268168818774
0.657979548291771,0.00568203379847777,0.657986032222322,0.64633415240401,0.669053026792971
0.657459179038395,0.00541713494857206,0.657438761191876,0.646750136175726,0.668431704176023
0.657359340076278,0.00544840835280002,0.657366690937618,0.64688980138645,0.667529768202138
0.657210708463511,0.00573693369426194,0.657321338761363,0.646568394423468,0.66858506102637
0.657438523016002,0.0054757910268644,0.657465330405264,0.647247082368572,0.667840700215349
0.657120568510241,0.005313969583143,0.657222127754796,0.647100953455201,0.667872963935132
0.657137880270602,0.00538770729017212,0.656951958410796,0.646797008409547,0.66830401567836
0.657055002303881,0.00553237707063176,0.656997283942001,0.646149489673616,0.668717794425201
0.657005834752352,0.0055859710710959,0.65681153716781,0.645546432277231,0.667957708684213
0.656509120346608,0.00550389933410947,0.656353390640583,0.646217142695364,0.667186738632017
0.657002281553,0.0054776142533548,0.656988298306037,0.646651242907876,0.668206000188492
0.65662347844089,0.00542420913978733,0.656672319257579,0.64613668112168,0.666834141402184
0.656777180683568,0.00547055366952123,0.656759309150419,0.646531940899194,0.667980103383897
0.656428016098587,0.00554314140451202,0.656491414662622,0.64514181693353,0.667008929262021
0.655891553419465,0.00531989883924311,0.655905592905769,0.645354755136446,0.665629769066788
0.656303109556859,0.00552238395940372,0.656198481344013,0.645787739877505,0.667368455295161
0.656260959511038,0.00566274469626025,0.656323842868993,0.645461189899393,0.667892171735203
0.655971226318814,0.00565771608744299,0.656021006221297,0.645342872979456,0.667260494092894
0.65599255152247,0.00544408712549419,0.656440684483794,0.644791626051656,0.66605243979779
0.655589012918343,0.00554780887428884,0.655449081292045,0.644285486522881,0.666325394430585
0.655460286458681,0.00553207946720787,0.65544132122003,0.644848739647648,0.66570710467973
0.655962309927364,0.00565939495999268,0.656106190622335,0.644549431120799,0.666477116970324
0.655611003227289,0.00534438441035696,0.655613175299372,0.64552223011915,0.666208203702344
0.655766539709294,0.0057521629311203,0.655790384459241,0.644520782451404,0.667148557616496
0.655521158746034,0.00553201367936851,0.655433536746965,0.644484660298858,0.66632894680684
0.655262137407287,0.00568339823713622,0.655237419501497,0.644429804805911,0.666066596858473
0.655276531120378,0.00534357789222913,0.655220863705386,0.644705962982411,0.666156588806879
0.654979253627615,0.0057355191716218,0.65503365313412,0.642678642054844,0.66590928471774
0.6551639795454,0.00525093420433905,0.655251755550707,0.644883241383144,0.664600272331021
0.655193758082617,0.00552051600731905,0.655244796585192,0.644217274623267,0.665874791321778
0.654743126127096,0.0055923442220994,0.654629737467174,0.644486382631976,0.666005149246135
0.654776888265324,0.00548790277652498,0.654792832228195,0.644034881100463,0.665397342383539
0.654499534689967,0.0052741684704449,0.654287397039079,0.644175959370309,0.664940554403229
0.654230889670145,0.00527047135296277,0.654171177330007,0.643996288933121,0.664285471170628
0.654659604328179,0.00549184639598247,0.654554988340664,0.644189019118531,0.665016931124297
0.654370101501168,0.00568824779341253,0.654452711491816,0.642814149050419,0.665265698839737
